acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
lqs::dependencies::analyzer::PersistenceAnalyzer::JoinPair 1 1.33333333333333 4 0 1 0 0 0 0 1 0 0 0 1 0 0 0 3 12 0 6 0 0 3 0 3 0 0 0 6 0 0 0 3 0 0 0
lqs::dependencies::analyzer::PersistenceAnalyzer::NodeObject 1 1 3 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 5 15 0 3 2 0 5 0 5 0 0 0 5 0 0 0 0 0 0 0
lqs::dependencies::analyzer::PersistenceUnit 3 4.33333333333333 15.6666666666667 0 1.33333333333333 0 0 0 0 0 0 0 0 0 0 0 0 1 47 0 29 4 0 3 0 3 0 0 0 11 0 0 0 0 0 0 0
lqs::dependencies::analyzer::WebAnalyzer 1 3.75 18 0 1 0 0 0 0 6 0 0 0 0 0 0 0 1 72 0 38 2 0 4 0 2 0 0 0 23 0 0 0 6 0 0 0
lqs::interceptors::analyzer::BusinessMethodAnalyzer 0 12.75 66.625 0 2 0 0 0 0 3 0 0 0 2 0 0 0 3 533 0 394 0 0 8 0 4 0 0 0 30 0 0 0 9 0 0 0
lqs::interceptors::analyzer::BusinessMethodInterceptorAnalyzer 1 8.25 59.125 0 1.625 0 0 0 0 3 0 0 0 1 0 0 0 3 473 0 267 1 1 8 0 5 0 0 0 42 0 0 0 9 0 0 0
lqs::interceptors::analyzer::InterceptorAnalyzer 14 1.4 5.8 0 1.4 0 0 0 0 0 0 0 0 0 0 0 0 1 29 0 15 7 2 5 1 5 0 0 0 14 0 0 0 0 0 0 0
lqs::interceptors::analyzer::InterceptorAnnotation 29 3.62068965517241 16.7586206896552 0 1.44827586206897 0 0 0 0 1 0 0 0 0 0 0 0 2 486 0 45 3 0 29 0 28 0 0 0 62 0 0 0 2 0 0 0
lqs::interceptors::analyzer::InterceptorDescriptor 7 5 31.8181818181818 0 1.45454545454545 0 0 0 0 0 0 0 0 0 0 0 0 1 350 0 100 2 0 11 0 11 0 0 0 23 0 0 0 0 0 0 0
lqs::interceptors::analyzer::LifeCycleInterceptorAnalyzer 0 7.66666666666667 55.6666666666667 0 2.33333333333333 0 0 0 0 3 0 0 0 1 0 0 0 1 334 0 140 1 0 6 0 4 0 0 0 35 0 0 0 3 0 0 0
