acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
clang::tidy::google::readability::GlobalNamesInHeadersCheck 0 2.66666666666667 12.6666666666667 0 1.33333333333333 0 0 0 0 57 0 0 0 2 0 0 0 1 38 0 30 0 0 3 0 3 0 0 0 10 0 0 0 57 0 0 0
GoogleTidyModule 1 1 1 0 2 0 0 0 0 57 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 57 0 0 0
clang::tidy::google::GoogleModule 0 1 22.5 0 0.5 0 0 0 0 59 0 0 0 1 0 0 0 2 45 0 35 0 0 2 0 2 0 0 0 5 0 0 0 118 0 0 0
clang::tidy::google::runtime::IntegerTypesCheck 0 4.66666666666667 26 0 1.33333333333333 0 0 0 0 59 0 0 0 2 0 0 0 1 78 0 71 3 0 3 0 3 0 0 0 10 0 0 0 59 0 0 0
MemsetZeroLengthCheck 0 2 15 0 2 0 0 0 0 59 0 0 0 0 0 0 0 1 15 0 15 0 0 1 0 1 0 0 0 3 0 0 0 59 0 0 0
clang::tidy::google::runtime::MemsetZeroLengthCheck 0 2 15.6666666666667 0 1.33333333333333 0 0 0 0 59 0 0 0 2 0 0 0 1 47 0 36 0 0 3 0 3 0 0 0 9 0 0 0 59 0 0 0
clang::tidy::google::runtime::OverloadedUnaryAndCheck 0 1 7 0 1.33333333333333 0 0 0 0 59 0 0 0 2 0 0 0 1 21 0 14 0 0 3 0 3 0 0 0 9 0 0 0 59 0 0 0
clang::tidy::google::runtime::StringReferenceMemberCheck 0 1 6.66666666666667 0 1.33333333333333 0 0 0 0 59 0 0 0 2 0 0 0 1 20 0 12 0 0 3 0 3 0 0 0 9 0 0 0 59 0 0 0
clang::tidy::google::readability::TodoCommentCheck::TodoCommentHandler 0 2 12.5 0 2 0 0 0 0 60 0 0 0 1 0 0 0 2 25 0 22 3 0 2 0 2 0 0 0 8 0 0 0 120 0 0 0
clang::tidy::google::readability::TodoCommentCheck 0 1 3.5 0 1.5 0 0 0 0 60 0 0 0 2 0 0 0 2 7 0 4 1 0 2 0 2 0 0 0 3 0 0 0 120 0 0 0
clang::tidy::google::build::UnnamedNamespaceInHeaderCheck 0 1.66666666666667 7 0 1.33333333333333 0 0 0 0 60 0 0 0 2 0 0 0 1 21 0 14 0 0 3 0 3 0 0 0 11 0 0 0 60 0 0 0
