acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
fr::labri::gumtree::matchers::heuristic::gt::GreedyBottomUpMatcher::GreedyBottumUpMatcherFactory 0 1 3 0 2 0 0 0 0 2 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 4 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::GreedySubtreeMatcher 1 4.5 17.5 0 1.5 0 0 0 0 3 0 0 0 2 0 0 0 2 35 0 32 0 0 2 0 2 0 0 0 12 0 0 0 6 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::GreedySubtreeMatcher::MappingComparator 0 1 4 0 2 0 0 0 0 2 0 0 0 1 0 0 0 1 4 0 4 0 0 1 0 1 0 0 0 4 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::GreedySubtreeMatcher::GreedySubtreeMatcherFactory 0 1 3 0 2 0 0 0 0 2 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 4 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::HungarianSubtreeMatcher 0 4.33333333333333 13.3333333333333 0 1.66666666666667 0 0 0 0 4 0 0 0 2 0 0 0 2 40 0 34 0 0 3 0 2 0 0 0 17 0 0 0 8 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::HungarianSubtreeMatcher::MultiMappingComparator 0 3 7.5 0 1.5 0 0 0 0 3 0 0 0 1 0 0 0 1 15 0 12 0 0 2 0 2 0 0 0 7 0 0 0 3 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::SubtreeMatcher 6 2.66666666666667 9.5 0 1.16666666666667 0 0 0 0 4 0 0 0 1 0 0 0 3 57 0 36 1 2 6 0 3 0 0 0 32 0 0 0 12 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::SubtreeMatcher::PriorityTreeList 2 1.8 5.3 0 0.6 0 0 0 0 2 0 0 0 0 0 0 0 1 53 0 9 3 0 10 0 6 0 0 0 33 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::heuristic::LcsMatcher 0 1.5 7.5 0 1 0 0 0 0 1 0 0 0 1 0 0 0 2 15 0 12 0 0 2 0 2 0 0 0 7 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::heuristic::XyBottomUpMatcher 1 6 17.25 0 1.25 0 0 0 0 3 0 0 0 1 0 0 0 2 69 0 29 3 0 4 0 2 0 0 0 31 0 0 0 6 0 0 0
fr::labri::gumtree::matchers::heuristic::XyBottomUpMatcher::XyBottomUpMatcherFactory 0 1 3 0 2 0 0 0 0 2 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 4 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::Mapping 0 1 3 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
fr::labri::gumtree::matchers::MappingStore 18 1.53333333333333 4.6 0 0.933333333333333 0 0 0 0 1 0 0 0 1 0 0 0 1 69 0 11 2 0 15 0 15 0 0 0 39 0 0 0 1 0 0 0
