acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::ksu::cis::indus::staticanalyses::dependency::SystemDependenceGraphBuilder 0 5.6 29.4 0 1.8 0 0 0 0 21 0 0 0 0 0 0 0 1 147 0 72 6 0 5 0 1 0 0 0 32 0 0 0 21 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::AbstractAnalyzer 3 1 10.7647058823529 0 1.17647058823529 0 0 0 0 21 0 0 0 3 0 0 0 17 183 0 17 3 1 17 0 11 0 0 0 17 0 0 0 357 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::AbstractExprSwitch 2 1 7.16666666666667 0 1 0 0 0 0 21 0 0 0 1 0 0 0 6 43 0 14 7 1 6 0 5 0 0 0 6 0 0 0 126 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::AbstractFGNode 2 1 5.66666666666667 0 0.722222222222222 0 0 0 0 21 0 0 0 1 0 0 0 18 102 0 20 8 1 18 0 14 0 0 0 18 0 0 0 378 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::AbstractIndexManager 3 1 2.75 0 1 0 0 0 0 21 0 0 0 1 0 0 0 4 11 0 4 1 3 4 0 3 0 0 0 4 0 0 0 84 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::AbstractMethodVariant 2 1 8.28571428571429 0 1.07142857142857 0 0 0 0 21 0 0 0 1 0 0 0 14 116 0 61 9 2 14 0 12 0 0 0 14 0 0 0 294 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::AbstractStmtSwitch 1 1 5.5625 0 1 0 0 0 0 21 0 0 0 2 0 0 0 16 89 0 16 5 1 16 0 14 0 0 0 16 0 0 0 336 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::AbstractTokenProcessingWork 5 1 3 0 1 0 0 0 0 21 0 0 0 1 0 0 0 2 6 0 3 1 1 2 0 1 0 0 0 2 0 0 0 42 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::AbstractVariantManager 0 1 7.2 0 1 0 0 0 0 21 0 0 0 1 0 0 0 5 36 0 22 4 0 5 0 3 0 0 0 5 0 0 0 105 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::ASTVariantManager 0 2 10 0 1 0 0 0 0 22 0 0 0 1 0 0 0 1 10 0 10 0 0 1 0 0 0 0 0 3 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::ClassManager 0 4 19.3333333333333 0 0.666666666666667 0 0 0 0 22 0 0 0 0 0 0 0 2 58 0 44 3 0 3 0 0 0 0 0 10 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::FA 5 1 4.26470588235294 0 0.794117647058823 0 0 0 0 22 0 0 0 1 0 0 0 34 145 0 17 20 0 34 0 32 0 0 0 34 0 0 0 748 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IExprSwitch 0 1 1 0 0.666666666666667 0 0 0 0 22 0 0 0 1 0 0 0 3 3 0 1 0 0 3 0 3 0 0 0 3 0 0 0 66 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IFGNode 0 1 1 0 0.615384615384615 0 0 0 0 22 0 0 0 1 0 0 0 13 13 0 1 0 0 13 0 13 0 0 0 13 0 0 0 286 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IFGNodeConnector 2 1 1 0 2 0 0 0 0 22 0 0 0 0 0 0 0 1 1 0 1 0 2 1 0 1 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IIndex 2 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IIndexManager 0 1 1 0 1 0 0 0 0 22 0 0 0 0 0 0 0 2 2 0 1 0 0 2 0 2 0 0 0 2 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IMethodVariant 0 1 1 0 0.916666666666667 0 0 0 0 22 0 0 0 1 0 0 0 12 12 0 1 0 0 12 0 12 0 0 0 12 0 0 0 264 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IMethodVariantFactory 1 1 1 0 3 0 0 0 0 22 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::indexmanagement::IIndexManagementStrategy 0 1 1 0 0.5 0 0 0 0 22 0 0 0 0 0 0 0 2 2 0 1 0 0 2 0 2 0 0 0 2 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::indexmanagement::MemoryIntensiveIndexManagementStrategy 0 1 3 0 0.5 0 0 0 0 22 0 0 0 1 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 2 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::indexmanagement::ProcessorIntensiveIndexManagementStrategy 0 1.5 7 0 0.5 0 0 0 0 22 0 0 0 1 0 0 0 1 14 0 11 1 0 2 0 2 0 0 0 4 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::AbstractAccessExprWork 4 1 7 0 3 0 0 0 0 22 0 0 0 2 0 0 0 1 7 0 7 3 2 1 0 0 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::AbstractMemberDataAccessExprWork 2 1 10.3333333333333 0 1.66666666666667 0 0 0 0 22 0 0 0 3 0 0 0 3 31 0 24 3 2 3 0 2 0 0 0 3 0 0 0 66 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::AllocationSiteCollectingProcessor 0 1.6 5.6 0 1 0 0 0 0 22 0 0 0 1 0 0 0 1 28 0 8 2 0 5 0 5 0 0 0 11 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::ArrayAccessExprWork 0 1 4.5 0 2.5 0 0 0 0 22 0 0 0 4 0 0 0 2 9 0 5 0 0 2 0 1 0 0 0 2 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::FGAccessNode 0 1 6.5 0 2 0 0 0 0 22 0 0 0 3 0 0 0 2 13 0 8 1 0 2 0 1 0 0 0 2 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::FieldAccessExprWork 0 1 4 0 2.5 0 0 0 0 22 0 0 0 4 0 0 0 2 8 0 4 0 0 2 0 1 0 0 0 2 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::FlowInsensitiveExprSwitch 1 1 11 0 1 0 0 0 0 22 0 0 0 2 0 0 0 23 253 0 47 4 1 23 0 20 0 0 0 23 0 0 0 506 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::FlowSensitiveExprSwitch 0 1 14.25 0 1.75 0 0 0 0 22 0 0 0 3 0 0 0 4 57 0 28 3 0 4 0 4 0 0 0 4 0 0 0 88 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::InvokeExprWork 0 1 25.75 0 1.25 0 0 0 0 22 0 0 0 3 0 0 0 4 103 0 58 3 0 4 0 3 0 0 0 4 0 0 0 88 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::LHSConnector 0 1 3 0 2 0 0 0 0 22 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::MethodVariant 0 1 31.8 0 1.8 0 0 0 0 22 0 0 0 2 0 0 0 5 159 0 55 2 0 5 0 1 0 0 0 5 0 0 0 110 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::MethodVariantFactory 0 1 9.5 0 2.5 0 0 0 0 22 0 0 0 1 0 0 0 2 19 0 11 2 0 2 0 2 0 0 0 2 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::OFAFGNode 1 1 3.66666666666667 0 1.33333333333333 0 0 0 0 22 0 0 0 2 0 0 0 3 11 0 4 1 1 3 0 3 0 0 0 3 0 0 0 66 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::OFAnalyzer 2 1 11.4444444444444 0 3.44444444444444 0 0 0 0 22 0 0 0 4 0 0 0 9 103 0 19 0 0 9 0 8 0 0 0 9 0 0 0 198 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::RHSConnector 0 1 3 0 2 0 0 0 0 22 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::StmtSwitch 0 1 6.33333333333333 0 1 0 0 0 0 22 0 0 0 3 0 0 0 3 19 0 13 0 0 3 0 2 0 0 0 3 0 0 0 66 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::StubMethodVariant 0 1 3.66666666666667 0 1.33333333333333 0 0 0 0 22 0 0 0 2 0 0 0 3 11 0 4 0 0 3 0 2 0 0 0 3 0 0 0 66 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::Value2CanonicalValueMapper 0 0 0 0 0 0 0 0 0 22 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::instances::ofa::Value2ValueMapper 1 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::InvocationVariant 0 1 3.5 0 1 0 0 0 0 22 0 0 0 1 0 0 0 1 7 0 4 1 0 2 0 1 0 0 0 4 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IStmtSwitch 2 1 1 0 1 0 0 0 0 22 0 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::ITokenProcessingWork 0 1 1 0 1 0 0 0 0 22 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IVariant 2 1 1 0 0 0 0 0 0 22 0 0 0 0 0 0 0 1 1 0 1 0 2 1 0 1 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IVariantManager 0 1 1 0 1.33333333333333 0 0 0 0 22 0 0 0 0 0 0 0 3 3 0 1 0 0 3 0 3 0 0 0 3 0 0 0 66 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::IWorkBagProvider 1 1 1 0 0 0 0 0 0 22 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::MethodVariantManager 0 1 9 0 1 0 0 0 0 22 0 0 0 1 0 0 0 1 9 0 9 3 0 1 0 0 0 0 0 1 0 0 0 22 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::modes::insensitive::IndexManager 0 1 3 0 1.5 0 0 0 0 22 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 1 0 0 0 2 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::modes::insensitive::IndexManager::DummyIndex 0 1.66666666666667 7.66666666666667 0 0.333333333333333 0 0 0 0 22 0 0 0 1 0 0 0 3 23 0 11 0 0 3 0 3 0 0 0 3 0 0 0 66 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::modes::sensitive::allocation::AllocationContext 1 1.28571428571429 5.14285714285714 0 0.285714285714286 0 0 0 0 22 0 0 0 1 0 0 0 2 36 0 9 1 0 7 0 7 0 0 0 15 0 0 0 44 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::modes::sensitive::allocation::AllocationSiteSensitiveIndexManager 0 2.5 12 0 1 0 0 0 0 23 0 0 0 2 0 0 0 1 24 0 13 3 0 2 0 1 0 0 0 9 0 0 0 23 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::modes::sensitive::flow::FlowSensitiveIndexManager 0 1.5 5 0 1.5 0 0 0 0 23 0 0 0 2 0 0 0 2 10 0 7 1 0 2 0 1 0 0 0 3 0 0 0 46 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::modes::sensitive::OneContextInfoIndex 0 1.75 7.25 0 0.75 0 0 0 0 23 0 0 0 1 0 0 0 1 29 0 12 2 0 4 0 4 0 0 0 11 0 0 0 23 0 0 0
edu::ksu::cis::indus::staticanalyses::flow::optimizations::SCCBasedOptimizer 0 1 16.625 0 1.125 0 0 0 0 23 0 0 0 0 0 0 0 8 133 0 40 4 0 8 0 2 0 0 0 8 0 0 0 184 0 0 0
