acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::umd::cs::findbugs::ba::bcp::ByteCodePattern 2 1.625 5.75 0 0.5 0 0 0 0 2 0 0 0 0 0 0 0 3 46 0 9 4 0 8 0 5 0 0 0 23 0 0 0 6 0 0 0
edu::umd::cs::findbugs::ba::bcp::ByteCodePatternMatch 2 1.16666666666667 5.5 0 0.833333333333333 0 0 0 0 1 0 0 0 0 0 0 0 1 33 0 12 3 0 6 0 6 0 0 0 18 0 0 0 1 0 0 0
edu::umd::cs::findbugs::ba::bcp::FieldAccess 6 1.75 8.25 0 2.5 0 0 0 0 0 0 0 0 2 0 0 0 2 33 0 13 2 2 4 0 1 0 0 0 9 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::FieldVariable 2 1.25 4.875 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 39 0 11 4 0 8 0 8 0 0 0 28 0 0 0 1 0 0 0
edu::umd::cs::findbugs::ba::bcp::IfNull 0 1.33333333333333 6.66666666666667 0 2.66666666666667 0 0 0 0 3 0 0 0 3 0 0 0 3 20 0 13 0 0 3 0 3 0 0 0 8 0 0 0 9 0 0 0
edu::umd::cs::findbugs::ba::bcp::Invoke 3 1.85714285714286 8.42857142857143 0 2 0 0 0 0 1 0 0 0 1 0 0 0 4 59 0 33 9 0 7 5 5 0 0 0 19 0 0 0 4 0 0 0
edu::umd::cs::findbugs::ba::bcp::Invoke::StringMatcher 4 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 3 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::Invoke::ExactStringMatcher 0 1 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 6 0 3 1 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::Invoke::RegexpStringMatcher 0 1 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 6 0 3 1 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::Invoke::SubclassMatcher 0 1.5 5.5 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 11 0 8 1 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
