acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
com::ibm::wala::cast::java::loader::JavaSourceLoaderImpl::AbstractJavaMethod 0 1 3.4 0 0.8 0 0 0 0 1 0 0 0 5 0 0 0 5 17 0 4 0 0 5 0 5 0 0 0 6 0 0 0 5 0 0 0
com::ibm::wala::cast::java::loader::JavaSourceLoaderImpl::ConcreteJavaMethod 0 2.6 14 0 2 0 0 0 0 4 0 0 0 5 0 0 0 5 70 0 57 0 0 5 0 5 0 0 0 12 0 0 0 20 0 0 0
com::ibm::wala::cast::java::loader::Util 0 1.5 13 0 1 0 0 0 0 2 0 0 0 0 0 0 0 2 26 0 23 0 0 2 0 2 0 0 0 6 0 0 0 4 0 0 0
com::ibm::wala::cast::js::ipa::callgraph::Util 1 1 5 0 1.42857142857143 0 0 0 0 5 0 0 0 1 0 0 0 5 35 0 12 1 1 7 0 7 0 0 0 19 0 0 0 25 0 0 0
com::ibm::wala::cast::js::ssa::Util 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 6 0 3 1 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::ibm::wala::shrikeBT::Util 0 3.67857142857143 12.7857142857143 0 1.46428571428571 0 0 0 0 2 0 0 0 0 0 0 0 9 358 0 37 3 0 28 0 23 0 0 0 60 0 0 0 18 0 0 0
com::ibm::wala::j2ee::util::Util 0 2.66666666666667 12.6666666666667 0 4 0 0 0 0 6 0 0 0 0 0 0 0 3 38 0 21 1 0 3 0 3 0 0 0 14 0 0 0 18 0 0 0
com::ibm::wala::cast::ipa::callgraph::Util 2 1.875 9.125 0 2.25 0 0 0 0 5 0 0 0 0 0 0 0 7 73 0 24 0 1 8 0 8 0 0 0 15 0 0 0 35 0 0 0
com::ibm::wala::cast::ir::cfg::Util 0 3 9 0 3 0 0 0 0 1 0 0 0 0 0 0 0 1 9 0 9 0 0 1 0 1 0 0 0 2 0 0 0 1 0 0 0
com::ibm::wala::cast::js::test::Util 0 1.33333333333333 7.44444444444444 0 2.22222222222222 0 0 0 0 3 0 0 0 2 0 0 0 2 67 0 18 0 0 9 0 8 0 0 0 25 0 0 0 6 0 0 0
com::ibm::wala::ipa::callgraph::impl::Util 0 3.36 20.84 0 3.44 0 0 0 0 8 0 0 0 0 0 0 0 9 521 0 145 1 0 25 0 25 0 0 0 95 0 0 0 72 0 0 0
com::ibm::wala::demandpa::genericutil::Util 0 3 11 0 1.85185185185185 0 0 0 0 0 0 0 0 0 0 0 0 23 297 0 48 2 0 27 2 27 0 0 0 34 0 0 0 0 0 0 0
com::ibm::wala::cfg::Util 0 3.90909090909091 12.9090909090909 0 2.54545454545455 0 0 0 0 4 0 0 0 0 0 0 0 2 142 0 38 0 0 11 0 11 0 0 0 37 0 0 0 8 0 0 0
com::ibm::wala::cast::java::ssa::AstJavaAbstractInstructionVisitor 0 1 3 0 1 0 0 0 0 0 0 0 0 3 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::ibm::wala::cast::java::ssa::AstJavaInstructionVisitor 7 1 1 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2 2 0 1 0 7 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::ibm::wala::cast::java::ssa::AstJavaInvokeInstruction 0 1.16666666666667 3.5 0 3.16666666666667 0 0 0 0 4 0 0 0 6 0 0 0 5 21 0 6 0 0 6 0 4 0 0 0 24 0 0 0 20 0 0 0
com::ibm::wala::cast::java::ssa::EnclosingObjectReference 2 1.08333333333333 3.41666666666667 0 0.583333333333333 0 0 0 0 3 0 0 0 2 0 0 0 6 41 0 7 2 0 12 0 12 0 0 0 28 0 0 0 18 0 0 0
com::ibm::wala::cast::java::translator::Java2IRTranslator 1 1.6 7.8 0 2.8 0 0 0 0 4 0 0 0 0 0 0 0 4 39 0 22 3 0 5 0 5 0 0 0 15 0 0 0 16 0 0 0
com::ibm::wala::cast::java::translator::JavaCAst2IRTranslator 1 1.57142857142857 9.08571428571429 0 2.54285714285714 0 0 0 0 14 0 0 0 2 0 0 0 18 318 0 27 1 0 35 0 6 0 0 0 162 0 0 0 252 0 0 0
com::ibm::wala::cast::java::translator::JavaProcedureEntity 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::polyglot::AscriptionGoal 0 2 11 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 22 0 11 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::polyglot::ASTTraverser 0 28.5 58.5 0 1.5 0 0 0 0 1 0 0 0 0 0 0 0 2 117 0 116 0 0 2 0 1 0 0 0 3 0 0 0 2 0 0 0
com::ibm::wala::cast::java::translator::polyglot::IRGoal 0 1.33333333333333 10 0 1 0 0 0 0 1 0 0 0 1 0 0 0 2 30 0 16 1 0 3 0 3 0 0 0 6 0 0 0 2 0 0 0
com::ibm::wala::cast::java::translator::polyglot::IRTranslatorExtension 2 1 1 0 0.333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 1 0 1 3 0 3 0 0 0 3 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::polyglot::JavaIRPass 0 1 4.5 0 1.5 0 0 0 0 1 0 0 0 1 0 0 0 2 9 0 5 2 0 2 0 2 0 0 0 5 0 0 0 2 0 0 0
com::ibm::wala::cast::java::translator::polyglot::JavaIRTranslatorExtension 1 1 3.2 0 0.6 0 0 0 0 1 0 0 0 1 0 0 0 2 16 0 4 3 0 5 0 5 0 0 0 12 0 0 0 2 0 0 0
com::ibm::wala::cast::java::translator::polyglot::PolyglotClassLoaderFactory 0 1.33333333333333 5.66666666666667 0 2.33333333333333 0 0 0 0 3 0 0 0 2 0 0 0 1 17 0 10 1 0 3 0 1 0 0 0 11 0 0 0 3 0 0 0
com::ibm::wala::cast::java::translator::polyglot::PolyglotFrontEnd 0 2.66666666666667 19.3333333333333 0 1.33333333333333 0 0 0 0 0 0 0 0 1 0 0 0 3 58 0 52 0 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
