acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::ksu::cis::projects::bogor::ast::ASTStringType 0 1 4.5 0 0.333333333333333 0 0 0 0 3 0 0 0 3 0 0 0 4 27 0 7 0 0 6 0 6 0 0 0 11 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTThreadIdType 0 1 4.5 0 0.333333333333333 0 0 0 0 3 0 0 0 3 0 0 0 4 27 0 7 0 0 6 0 6 0 0 0 11 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTType 52 1 2.83333333333333 0 0.333333333333333 0 0 0 0 0 0 0 0 2 0 0 0 1 17 0 5 1 14 6 0 6 0 0 0 12 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTVisitor 115 1.45360824742268 6.47422680412371 0 1 0 0 0 0 71 0 0 0 0 0 0 0 97 628 0 49 0 17 97 0 0 0 0 0 308 0 0 0 6887 0 0 0
edu::ksu::cis::projects::bogor::ast::AtomicActionStatement 2 1.14285714285714 7 0 0.571428571428571 0 0 0 0 4 0 0 0 3 0 0 0 2 49 0 12 1 0 7 0 6 0 0 0 20 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::AtomicExp 4 1.14285714285714 6.28571428571429 0 0.428571428571429 0 0 0 0 4 0 0 0 3 0 0 0 2 44 0 10 1 0 7 0 7 0 0 0 20 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::AtomicStatement 3 1.14285714285714 7 0 0.571428571428571 0 0 0 0 4 0 0 0 3 0 0 0 2 49 0 13 1 0 7 0 6 0 0 0 21 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::AwaitStatement 2 1 6.625 0 0.75 0 0 0 0 3 0 0 0 3 0 0 0 2 53 0 16 2 0 8 0 7 0 0 0 24 0 0 0 6 0 0 0
edu::ksu::cis::projects::bogor::ast::BinaryExp 5 1.18181818181818 6.81818181818182 0 0.636363636363636 0 0 0 0 4 0 0 0 3 0 0 0 2 75 0 16 3 0 11 0 11 0 0 0 38 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::BinaryOp 13 1 4 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 8 0 4 21 0 2 20 1 0 0 0 2 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::BlockStatement 2 1.625 8.25 0 0.625 0 0 0 0 4 0 0 0 3 0 0 0 2 66 0 14 1 0 8 0 7 0 0 0 23 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::BlockTransformation 3 1.81818181818182 15.4545454545455 0 1.54545454545455 0 0 0 0 7 0 0 0 3 0 0 0 2 170 0 51 1 0 11 0 11 0 0 0 62 0 0 0 14 0 0 0
