acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
test::net::sourceforge::pmd::ReportTest 0 1 9.23076923076923 0 0.384615384615385 0 0 0 0 6 0 0 0 1 0 0 0 7 120 0 20 5 0 13 0 12 0 0 0 58 0 0 0 42 0 0 0
test::net::sourceforge::pmd::ReportTest::FooRule 0 1.2 3.2 0 0.4 0 0 0 0 3 0 0 0 4 0 0 0 5 16 0 4 0 0 5 0 5 0 0 0 8 0 0 0 15 0 0 0
test::net::sourceforge::pmd::RuleContextTest 0 1 11.6666666666667 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6 70 0 31 0 0 6 0 6 0 0 0 19 0 0 0 12 0 0 0
test::net::sourceforge::pmd::RuleReferenceTest 0 1 24.25 0 0 0 0 0 0 3 0 0 0 0 0 0 0 4 97 0 45 0 0 4 0 4 0 0 0 66 0 0 0 12 0 0 0
test::net::sourceforge::pmd::rules::android::AndroidRulesTest 0 1 4.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 9 0 6 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::basic::BasicRulesTest 0 1 19.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 39 0 36 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::basic::UnusedNullCheckInEqualsTest 0 1 3 0 0 0 0 0 0 2 0 0 0 2 0 0 0 2 12 0 3 2 0 4 0 4 0 0 0 11 0 0 0 4 0 0 0
test::net::sourceforge::pmd::rules::braces::BracesRulesTest 0 1 4.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 9 0 6 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::clone::CloneRulesTest 0 1 4 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 8 0 5 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::codesize::CodesizeRulesTest 0 1 7.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 15 0 12 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::codesize::CyclomaticComplexityTest 0 1 6.16666666666667 0 0 0 0 0 0 4 0 0 0 1 0 0 0 2 37 0 8 2 0 6 0 6 0 0 0 33 0 0 0 8 0 0 0
test::net::sourceforge::pmd::rules::controversial::ControversialRulesTest 0 1 12 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 24 0 21 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::coupling::CouplingRulesTest 0 1 4 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 8 0 5 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::design::ConfusingTernaryRuleTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::design::ConstructorCallsOverridableMethodTest 0 1 3.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 7 0 4 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::design::DesignRulesTest 0 1 26 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 52 0 49 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::design::TooManyHttpFilterTest 0 1 3.33333333333333 0 0 0 0 0 0 0 0 0 0 2 0 0 0 3 10 0 4 2 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
test::net::sourceforge::pmd::rules::design::UncommentedEmptyConstructorRuleTest 0 1 6.25 0 0 0 0 0 0 3 0 0 0 2 0 0 0 2 25 0 15 2 0 4 0 4 0 0 0 14 0 0 0 6 0 0 0
test::net::sourceforge::pmd::rules::design::UncommentedEmptyMethodRuleTest 0 1 3.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 7 0 4 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::DynamicRuleTest 0 1.6 7.2 0 0.6 0 0 0 0 2 0 0 0 2 0 0 0 5 36 0 22 2 0 5 0 4 0 0 0 7 0 0 0 10 0 0 0
test::net::sourceforge::pmd::rules::finalizers::FinalizersRulesTest 0 1 5.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 11 0 8 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::imports::ImportsRulesTest 0 1 5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 10 0 7 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::j2ee::J2EERulesTest 0 1 7 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 14 0 11 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::javabeans::JavabeansRulesTest 0 1 3.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 7 0 4 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::junit::JunitRulesTest 0 1 7.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 15 0 12 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::loggingjakartacommons::LoggingJakartaCommonsRulesTest 0 1 3.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 7 0 4 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::rules::loggingjava::LoggingJavaRulesTest 0 1 4.5 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 9 0 6 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
