acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
globalList 3 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
globals 8 1.5 6 0 1.16666666666667 0 0 0 0 5 0 0 0 0 0 0 0 6 36 0 31 16 0 6 16 6 0 0 0 17 0 0 0 30 0 0 0
handle 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
help 2 1.75 42.6666666666667 0 1.08333333333333 0 0 0 0 11 0 0 0 0 0 0 0 1 512 0 121 0 0 12 0 12 0 0 0 75 0 0 0 11 0 0 0
idDecl 26 1 10.15 0 1.45 0 0 0 0 13 0 0 0 0 0 0 0 3 203 0 25 3 0 20 3 20 0 0 0 105 0 0 0 39 0 0 0
idDeclList 3 1.2 13.4 0 1.2 0 0 0 0 7 0 0 0 0 0 0 0 4 67 0 18 7 0 5 7 5 0 0 0 21 0 0 0 28 0 0 0
importNode 0 1.25 9.5 0 1 0 0 0 0 6 0 0 0 0 0 0 0 4 38 0 14 2 0 4 2 4 0 0 0 20 0 0 0 24 0 0 0
importNodeList 7 1.2 14.2 0 1.2 0 0 0 0 8 0 0 0 0 0 0 0 3 71 0 20 7 0 5 7 5 0 0 0 20 0 0 0 24 0 0 0
imports 3 1 109 0 2.33333333333333 0 0 0 0 23 0 0 0 0 0 0 0 3 327 0 227 0 0 3 0 3 0 0 0 76 0 0 0 69 0 0 0
initDeclNode 2 1.5 6.5 0 1 0 0 0 0 3 0 0 0 0 0 0 0 2 13 0 9 2 0 2 2 2 0 0 0 7 0 0 0 6 0 0 0
initDeclNodeList 11 1.2 15 0 1.2 0 0 0 0 6 0 0 0 0 0 0 0 3 75 0 25 7 0 5 7 5 0 0 0 20 0 0 0 18 0 0 0
inputStream 31 1 17.4375 0 1.3125 0 0 0 0 12 0 0 0 0 0 0 0 4 279 0 71 10 0 16 10 16 0 0 0 79 0 0 0 48 0 0 0
interfaceNode 1 6 20 0 1 0 0 0 0 6 0 0 0 0 0 0 0 2 40 0 25 10 0 2 10 2 0 0 0 11 0 0 0 12 0 0 0
interfaceNodeList 4 1.2 14.2 0 1.4 0 0 0 0 5 0 0 0 0 0 0 0 2 71 0 21 11 0 5 11 5 0 0 0 19 0 0 0 10 0 0 0
src/Headers/intSet 3 1.875 13.125 0 1.25 0 0 0 0 4 0 0 0 0 0 0 0 8 105 0 40 7 0 8 7 8 0 0 0 15 0 0 0 32 0 0 0
test/manual/intSet 0 1 10 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 10 0 10 4 0 1 4 1 0 0 0 3 0 0 0 2 0 0 0
intTable 0 1 1 0 1.75 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 1 3 0 4 3 4 0 0 0 4 0 0 0 0 0 0 0
iterNode 0 2 9 0 1 0 0 0 0 4 0 0 0 0 0 0 0 1 9 0 9 2 0 1 2 1 0 0 0 5 0 0 0 4 0 0 0
lcl_constants 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
lclctypes 3 1.8 31 0 1.2 0 0 0 0 5 0 0 0 0 0 0 0 4 155 0 39 3 0 5 3 5 0 0 0 27 0 0 0 20 0 0 0
lclForwardTypes 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
lclinit 1 3.45 21.0666666666667 0 1.01666666666667 0 0 0 0 16 0 0 0 0 0 0 0 2 1264 0 373 23 0 60 23 60 0 0 0 425 0 0 0 32 0 0 0
lcllib 3 2.66666666666667 78 0 1.16666666666667 0 0 0 0 22 0 0 0 0 0 0 0 2 468 0 146 3 0 6 3 6 0 0 0 113 0 0 0 44 0 0 0
lclMisc 0 3 12 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 12 0 12 0 0 1 0 1 0 0 0 3 0 0 0 2 0 0 0
lclPredicateNode 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
lclscan 23 1.25 16.25 0 1 0 0 0 0 12 0 0 0 0 0 0 0 3 130 0 49 9 0 8 9 8 0 0 0 54 0 0 0 36 0 0 0
lclscanline 9 11.7222222222222 68.0555555555556 0 1.11111111111111 0 0 0 0 20 0 0 0 0 0 0 0 2 1225 0 278 23 0 18 23 18 0 0 0 191 0 0 0 40 0 0 0
lclsyntable 7 1.42857142857143 16.8571428571429 0 1.14285714285714 0 0 0 0 5 0 0 0 0 0 0 0 2 118 0 52 2 0 7 2 7 0 0 0 32 0 0 0 10 0 0 0
lcltokentable 10 1.375 19 0 1.875 0 0 0 0 9 0 0 0 0 0 0 0 1 152 0 41 2 0 8 2 8 0 0 0 55 0 0 0 9 0 0 0
lclTypeSpecNode 16 6.25 37.25 0 1 0 0 0 0 10 0 0 0 0 0 0 0 2 149 0 106 14 0 4 14 4 0 0 0 60 0 0 0 20 0 0 0
lctype 129 2.71621621621622 13.9594594594595 0 1.21621621621622 0 0 0 0 26 0 0 0 0 0 0 0 99 2066 0 258 0 0 148 0 148 0 0 0 708 0 0 0 2574 0 0 0
letDeclNode 0 2 10 0 1 0 0 0 0 3 0 0 0 0 0 0 0 1 10 0 10 4 0 1 4 1 0 0 0 4 0 0 0 3 0 0 0
letDeclNodeList 17 1.2 14.8 0 1.2 0 0 0 0 8 0 0 0 0 0 0 0 3 74 0 21 7 0 5 7 5 0 0 0 22 0 0 0 24 0 0 0
lh 9 1.61538461538462 22.4615384615385 0 1.23076923076923 0 0 0 0 18 0 0 0 0 0 0 0 1 292 0 52 5 0 13 5 13 0 0 0 103 0 0 0 18 0 0 0
limwr 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 4 0 1 4 1 0 0 0 3 0 0 0 2 0 0 0
llerror 1537 2.02727272727273 17.9818181818182 0 2.62727272727273 0 0 0 0 33 0 0 0 0 0 0 0 37 1978 0 316 10 0 110 10 110 0 0 0 699 0 0 0 1221 0 0 0
llglobals 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
llgrammar 3 1.66666666666667 271.666666666667 0 2 0 0 0 0 9 0 0 0 0 0 0 0 6 2445 0 2339 103 0 9 103 9 0 0 0 34 0 0 0 54 0 0 0
llgrammar_gen 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 0 0 82 0 0 0 0 0 0 0 0 0 0 0 0
llgrammar_gen2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 0 0 82 0 0 0 0 0 0 0 0 0 0 0 0
llmain 27 27.9411764705882 216.823529411765 0 1.17647058823529 0 0 0 0 126 0 0 0 0 0 0 0 9 3686 0 2339 5 0 17 5 17 0 0 0 966 0 0 0 1134 0 0 0
lltok 324 1 7.92592592592593 0 1.14814814814815 0 0 0 0 5 0 0 0 0 0 0 0 4 214 0 107 4 0 27 4 27 0 0 0 62 0 0 0 20 0 0 0
lslinit 3 3.45901639344262 22.983606557377 0 1.01639344262295 0 0 0 0 31 0 0 0 0 0 0 0 2 1402 0 374 24 0 61 24 61 0 0 0 484 0 0 0 62 0 0 0
lslOp 3 1 4.5 0 1 0 0 0 0 2 0 0 0 0 0 0 0 2 9 0 5 2 0 2 2 2 0 0 0 6 0 0 0 4 0 0 0
